lang,run,method,group,metric,value
GA,4,merged,sys_sys,f,0.3051771117166212
GA,4,merged,sys_sys,pred,298.0
GA,4,merged,sys_sys,truth,436.0
GA,4,merged,sys_sys,tp,112.0
GA,4,system,sys_sys,p,0.3758389261744966
GA,4,system,sys_sys,r,0.2568807339449541
GA,4,system,sys_sys,f,0.3051771117166212
GA,4,system,sys_sys,pred,298.0
GA,4,system,sys_sys,truth,436.0
GA,4,system,sys_sys,tp,112.0
GA,4,merged,lex_lex,p,0.0865622423742786
GA,4,merged,lex_lex,r,0.2408256880733945
GA,4,merged,lex_lex,f,0.1273499090357792
GA,4,merged,lex_lex,pred,1213.0
GA,4,merged,lex_lex,truth,436.0
GA,4,merged,lex_lex,tp,105.0
GA,4,system,lex_lex,p,0.3758389261744966
GA,4,system,lex_lex,r,0.2568807339449541
GA,4,system,lex_lex,f,0.3051771117166212
GA,4,system,lex_lex,pred,298.0
GA,4,system,lex_lex,truth,436.0
GA,4,system,lex_lex,tp,112.0
GA,4,merged,rand_rand,p,0.4
GA,4,merged,rand_rand,r,0.0045871559633027
GA,4,merged,rand_rand,f,0.0090702947845804
GA,4,merged,rand_rand,pred,5.0
GA,4,merged,rand_rand,truth,436.0
GA,4,merged,rand_rand,tp,2.0
GA,4,system,rand_rand,p,0.3758389261744966
GA,4,system,rand_rand,r,0.2568807339449541
GA,4,system,rand_rand,f,0.3051771117166212
GA,4,system,rand_rand,pred,298.0
GA,4,system,rand_rand,truth,436.0
GA,4,system,rand_rand,tp,112.0
GA,5,merged,sent_sent,p,0.4145454545454545
GA,5,merged,sent_sent,r,0.2614678899082568
GA,5,merged,sent_sent,f,0.320675105485232
GA,5,merged,sent_sent,pred,275.0
GA,5,merged,sent_sent,truth,436.0
GA,5,merged,sent_sent,tp,114.0
GA,5,system,sent_sent,p,0.4145454545454545
GA,5,system,sent_sent,r,0.2614678899082568
GA,5,system,sent_sent,f,0.320675105485232
GA,5,system,sent_sent,pred,275.0
GA,5,system,sent_sent,truth,436.0
GA,5,system,sent_sent,tp,114.0
GA,5,merged,sys_lex,p,0.5119617224880383
GA,5,merged,sys_lex,r,0.2454128440366972
GA,5,merged,sys_lex,f,0.3317829457364341
GA,5,merged,sys_lex,pred,209.0
GA,5,merged,sys_lex,truth,436.0
GA,5,merged,sys_lex,tp,107.0
GA,5,system,sys_lex,p,0.4145454545454545
GA,5,system,sys_lex,r,0.2614678899082568
GA,5,system,sys_lex,f,0.320675105485232
GA,5,system,sys_lex,pred,275.0
GA,5,system,sys_lex,truth,436.0
GA,5,system,sys_lex,tp,114.0
GA,5,merged,lex_sys,p,0.1536050156739812
GA,5,merged,lex_sys,r,0.2247706422018348
GA,5,merged,lex_sys,f,0.1824953445065176
GA,5,merged,lex_sys,pred,638.0
GA,5,merged,lex_sys,truth,436.0
GA,5,merged,lex_sys,tp,98.0
GA,5,system,lex_sys,p,0.4145454545454545
GA,5,system,lex_sys,r,0.2614678899082568
GA,5,system,lex_sys,f,0.320675105485232
GA,5,system,lex_sys,pred,275.0
GA,5,system,lex_sys,truth,436.0
GA,5,system,lex_sys,tp,114.0
GA,5,merged,sys_sys,p,0.4145454545454545
GA,5,merged,sys_sys,r,0.2614678899082568
GA,5,merged,sys_sys,f,0.320675105485232
GA,5,merged,sys_sys,pred,275.0
GA,5,merged,sys_sys,truth,436.0
GA,5,merged,sys_sys,tp,114.0
GA,5,system,sys_sys,p,0.4145454545454545
GA,5,system,sys_sys,r,0.2614678899082568
GA,5,system,sys_sys,f,0.320675105485232
GA,5,system,sys_sys,pred,275.0
GA,5,system,sys_sys,truth,436.0
GA,5,system,sys_sys,tp,114.0
GA,5,merged,lex_lex,p,0.0865622423742786
GA,5,merged,lex_lex,r,0.2408256880733945
GA,5,merged,lex_lex,f,0.1273499090357792
GA,5,merged,lex_lex,pred,1213.0
GA,5,merged,lex_lex,truth,436.0
GA,5,merged,lex_lex,tp,105.0
GA,5,system,lex_lex,p,0.4145454545454545
GA,5,system,lex_lex,r,0.2614678899082568
GA,5,system,lex_lex,f,0.320675105485232
GA,5,system,lex_lex,pred,275.0
GA,5,system,lex_lex,truth,436.0
GA,5,system,lex_lex,tp,114.0
GA,5,merged,rand_rand,p,0.4
GA,5,merged,rand_rand,r,0.0045871559633027
GA,5,merged,rand_rand,f,0.0090702947845804
GA,5,merged,rand_rand,pred,5.0
GA,5,merged,rand_rand,truth,436.0
GA,5,merged,rand_rand,tp,2.0
GA,5,system,rand_rand,p,0.4145454545454545
GA,5,system,rand_rand,r,0.2614678899082568
GA,5,system,rand_rand,f,0.320675105485232
GA,5,system,rand_rand,pred,275.0
GA,5,system,rand_rand,truth,436.0
GA,5,system,rand_rand,tp,114.0
GA,6,merged,sent_sent,p,0.3674121405750798
GA,6,merged,sent_sent,r,0.2637614678899082
GA,6,merged,sent_sent,f,0.3070761014686248
GA,6,merged,sent_sent,pred,313.0
GA,6,merged,sent_sent,truth,436.0
GA,6,merged,sent_sent,tp,115.0
GA,6,system,sent_sent,p,0.3674121405750798
GA,6,system,sent_sent,r,0.2637614678899082
GA,6,system,sent_sent,f,0.3070761014686248
GA,6,system,sent_sent,pred,313.0
GA,6,system,sent_sent,truth,436.0
GA,6,system,sent_sent,tp,115.0
GA,6,merged,sys_lex,p,0.4390243902439024
GA,6,merged,sys_lex,r,0.2477064220183486
GA,6,merged,sys_lex,f,0.3167155425219942
GA,6,merged,sys_lex,pred,246.0
GA,6,merged,sys_lex,truth,436.0
GA,6,merged,sys_lex,tp,108.0
GA,6,system,sys_lex,p,0.3674121405750798
GA,6,system,sys_lex,r,0.2637614678899082
GA,6,system,sys_lex,f,0.3070761014686248
GA,6,system,sys_lex,pred,313.0
GA,6,system,sys_lex,truth,436.0
GA,6,system,sys_lex,tp,115.0
GA,6,merged,lex_sys,p,0.1549295774647887
GA,6,merged,lex_sys,r,0.2270642201834862
GA,6,merged,lex_sys,f,0.1841860465116279
GA,6,merged,lex_sys,pred,639.0
GA,6,merged,lex_sys,truth,436.0
GA,6,merged,lex_sys,tp,99.0
GA,6,system,lex_sys,p,0.3674121405750798
GA,6,system,lex_sys,r,0.2637614678899082
GA,6,system,lex_sys,f,0.3070761014686248
GA,6,system,lex_sys,pred,313.0
GA,6,system,lex_sys,truth,436.0
GA,6,system,lex_sys,tp,115.0
GA,6,merged,sys_sys,p,0.3674121405750798
GA,6,merged,sys_sys,r,0.2637614678899082
GA,6,merged,sys_sys,f,0.3070761014686248
GA,6,merged,sys_sys,pred,313.0
GA,6,merged,sys_sys,truth,436.0
GA,6,merged,sys_sys,tp,115.0
GA,6,system,sys_sys,p,0.3674121405750798
GA,6,system,sys_sys,r,0.2637614678899082
GA,6,system,sys_sys,f,0.3070761014686248
GA,6,system,sys_sys,pred,313.0
GA,6,system,sys_sys,truth,436.0
GA,6,system,sys_sys,tp,115.0
GA,6,merged,lex_lex,p,0.0865622423742786
GA,6,merged,lex_lex,r,0.2408256880733945
GA,6,merged,lex_lex,f,0.1273499090357792
GA,6,merged,lex_lex,pred,1213.0
GA,6,merged,lex_lex,truth,436.0
GA,6,merged,lex_lex,tp,105.0
GA,6,system,lex_lex,p,0.3674121405750798
GA,6,system,lex_lex,r,0.2637614678899082
GA,6,system,lex_lex,f,0.3070761014686248
GA,6,system,lex_lex,pred,313.0
GA,6,system,lex_lex,truth,436.0
GA,6,system,lex_lex,tp,115.0
GA,6,merged,rand_rand,p,0.4
GA,6,merged,rand_rand,r,0.0045871559633027
GA,6,merged,rand_rand,f,0.0090702947845804
GA,6,merged,rand_rand,pred,5.0
GA,6,merged,rand_rand,truth,436.0
GA,6,merged,rand_rand,tp,2.0
GA,6,system,rand_rand,p,0.3674121405750798
GA,6,system,rand_rand,r,0.2637614678899082
GA,6,system,rand_rand,f,0.3070761014686248
GA,6,system,rand_rand,pred,313.0
GA,6,system,rand_rand,truth,436.0
GA,6,system,rand_rand,tp,115.0
GA,7,merged,sent_sent,p,0.409556313993174
GA,7,merged,sent_sent,r,0.2752293577981651
GA,7,merged,sent_sent,f,0.3292181069958848
GA,7,merged,sent_sent,pred,293.0
GA,7,merged,sent_sent,truth,436.0
GA,7,merged,sent_sent,tp,120.0
GA,7,system,sent_sent,p,0.409556313993174
GA,7,system,sent_sent,r,0.2752293577981651
GA,7,system,sent_sent,f,0.3292181069958848
GA,7,system,sent_sent,pred,293.0
GA,7,system,sent_sent,truth,436.0
GA,7,system,sent_sent,tp,120.0
GA,7,merged,sys_lex,p,0.5235849056603774
GA,7,merged,sys_lex,r,0.2545871559633027
GA,7,merged,sys_lex,f,0.3425925925925926
GA,7,merged,sys_lex,pred,212.0
GA,7,merged,sys_lex,truth,436.0
GA,7,merged,sys_lex,tp,111.0
GA,7,system,sys_lex,p,0.409556313993174
GA,7,system,sys_lex,r,0.2752293577981651
GA,7,system,sys_lex,f,0.3292181069958848
GA,7,system,sys_lex,pred,293.0
GA,7,system,sys_lex,truth,436.0
GA,7,system,sys_lex,tp,120.0
GA,7,merged,lex_sys,p,0.157566302652106
GA,7,merged,lex_sys,r,0.231651376146789
GA,7,merged,lex_sys,f,0.1875580315691736
GA,7,merged,lex_sys,pred,641.0
GA,7,merged,lex_sys,truth,436.0
GA,7,merged,lex_sys,tp,101.0
GA,7,system,lex_sys,p,0.409556313993174
GA,7,system,lex_sys,r,0.2752293577981651
GA,7,system,lex_sys,f,0.3292181069958848
GA,7,system,lex_sys,pred,293.0
GA,7,system,lex_sys,truth,436.0
GA,7,system,lex_sys,tp,120.0
GA,7,merged,sys_sys,p,0.409556313993174
GA,7,merged,sys_sys,r,0.2752293577981651
GA,7,merged,sys_sys,f,0.3292181069958848
GA,7,merged,sys_sys,pred,293.0
GA,7,merged,sys_sys,truth,436.0
GA,7,merged,sys_sys,tp,120.0
GA,7,system,sys_sys,p,0.409556313993174
GA,7,system,sys_sys,r,0.2752293577981651
GA,7,system,sys_sys,f,0.3292181069958848
GA,7,system,sys_sys,pred,293.0
GA,7,system,sys_sys,truth,436.0
GA,7,system,sys_sys,tp,120.0
GA,7,merged,lex_lex,p,0.0865622423742786
GA,7,merged,lex_lex,r,0.2408256880733945
GA,7,merged,lex_lex,f,0.1273499090357792
GA,7,merged,lex_lex,pred,1213.0
GA,7,merged,lex_lex,truth,436.0
GA,7,merged,lex_lex,tp,105.0
GA,7,system,lex_lex,p,0.409556313993174
GA,7,system,lex_lex,r,0.2752293577981651
GA,7,system,lex_lex,f,0.3292181069958848
GA,7,system,lex_lex,pred,293.0
GA,7,system,lex_lex,truth,436.0
GA,7,system,lex_lex,tp,120.0
GA,7,merged,rand_rand,p,0.4
GA,7,merged,rand_rand,r,0.0045871559633027
GA,7,merged,rand_rand,f,0.0090702947845804
GA,7,merged,rand_rand,pred,5.0
GA,7,merged,rand_rand,truth,436.0
GA,7,merged,rand_rand,tp,2.0
GA,7,system,rand_rand,p,0.409556313993174
GA,7,system,rand_rand,r,0.2752293577981651
GA,7,system,rand_rand,f,0.3292181069958848
GA,7,system,rand_rand,pred,293.0
GA,7,system,rand_rand,truth,436.0
GA,7,system,rand_rand,tp,120.0
GA,8,merged,sent_sent,p,0.3249211356466877
GA,8,merged,sent_sent,r,0.2362385321100917
GA,8,merged,sent_sent,f,0.2735723771580345
GA,8,merged,sent_sent,pred,317.0
GA,8,merged,sent_sent,truth,436.0
GA,8,merged,sent_sent,tp,103.0
GA,8,system,sent_sent,p,0.3249211356466877
GA,8,system,sent_sent,r,0.2362385321100917
GA,8,system,sent_sent,f,0.2735723771580345
GA,8,system,sent_sent,pred,317.0
GA,8,system,sent_sent,truth,436.0
GA,8,system,sent_sent,tp,103.0
GA,8,merged,sys_lex,p,0.417391304347826
GA,8,merged,sys_lex,r,0.2201834862385321
GA,8,merged,sys_lex,f,0.2882882882882882
GA,8,merged,sys_lex,pred,230.0
GA,8,merged,sys_lex,truth,436.0
GA,8,merged,sys_lex,tp,96.0
GA,8,system,sys_lex,p,0.3249211356466877
GA,8,system,sys_lex,r,0.2362385321100917
GA,8,system,sys_lex,f,0.2735723771580345
GA,8,system,sys_lex,pred,317.0
GA,8,system,sys_lex,truth,436.0
GA,8,system,sys_lex,tp,103.0
GA,8,merged,lex_sys,p,0.1549295774647887
GA,8,merged,lex_sys,r,0.2270642201834862
GA,8,merged,lex_sys,f,0.1841860465116279
GA,8,merged,lex_sys,pred,639.0
GA,8,merged,lex_sys,truth,436.0
GA,8,merged,lex_sys,tp,99.0
GA,8,system,lex_sys,p,0.3249211356466877
GA,8,system,lex_sys,r,0.2362385321100917
GA,8,system,lex_sys,f,0.2735723771580345
GA,8,system,lex_sys,pred,317.0
GA,8,system,lex_sys,truth,436.0
GA,8,system,lex_sys,tp,103.0
GA,8,merged,sys_sys,p,0.3249211356466877
GA,8,merged,sys_sys,r,0.2362385321100917
GA,8,merged,sys_sys,f,0.2735723771580345
GA,8,merged,sys_sys,pred,317.0
GA,8,merged,sys_sys,truth,436.0
GA,8,merged,sys_sys,tp,103.0
GA,8,system,sys_sys,p,0.3249211356466877
GA,8,system,sys_sys,r,0.2362385321100917
GA,8,system,sys_sys,f,0.2735723771580345
GA,8,system,sys_sys,pred,317.0
GA,8,system,sys_sys,truth,436.0
GA,8,system,sys_sys,tp,103.0
GA,8,merged,lex_lex,p,0.0865622423742786
GA,8,merged,lex_lex,r,0.2408256880733945
GA,8,merged,lex_lex,f,0.1273499090357792
GA,8,merged,lex_lex,pred,1213.0
GA,8,merged,lex_lex,truth,436.0
GA,8,merged,lex_lex,tp,105.0
GA,8,system,lex_lex,p,0.3249211356466877
GA,8,system,lex_lex,r,0.2362385321100917
GA,8,system,lex_lex,f,0.2735723771580345
GA,8,system,lex_lex,pred,317.0
GA,8,system,lex_lex,truth,436.0
GA,8,system,lex_lex,tp,103.0
GA,8,merged,rand_rand,p,0.4
GA,8,merged,rand_rand,r,0.0045871559633027
GA,8,merged,rand_rand,f,0.0090702947845804
GA,8,merged,rand_rand,pred,5.0
GA,8,merged,rand_rand,truth,436.0
GA,8,merged,rand_rand,tp,2.0
GA,8,system,rand_rand,p,0.3249211356466877
GA,8,system,rand_rand,r,0.2362385321100917
GA,8,system,rand_rand,f,0.2735723771580345
GA,8,system,rand_rand,pred,317.0
GA,8,system,rand_rand,truth,436.0
GA,8,system,rand_rand,tp,103.0
GA,9,merged,sent_sent,p,0.3694915254237288
GA,9,merged,sent_sent,r,0.25
GA,9,merged,sent_sent,f,0.2982216142270862
GA,9,merged,sent_sent,pred,295.0
GA,9,merged,sent_sent,truth,436.0
GA,9,merged,sent_sent,tp,109.0
GA,9,system,sent_sent,p,0.3694915254237288
GA,9,system,sent_sent,r,0.25
GA,9,system,sent_sent,f,0.2982216142270862
GA,9,system,sent_sent,pred,295.0
GA,9,system,sent_sent,truth,436.0
GA,9,system,sent_sent,tp,109.0
GA,9,merged,sys_lex,p,0.4414414414414414
GA,9,merged,sys_lex,r,0.2247706422018348
GA,9,merged,sys_lex,f,0.2978723404255319
GA,9,merged,sys_lex,pred,222.0
GA,9,merged,sys_lex,truth,436.0
GA,9,merged,sys_lex,tp,98.0
GA,9,system,sys_lex,p,0.3694915254237288
GA,9,system,sys_lex,r,0.25
GA,9,system,sys_lex,f,0.2982216142270862
GA,9,system,sys_lex,pred,295.0
GA,9,system,sys_lex,truth,436.0
GA,9,system,sys_lex,tp,109.0
GA,9,merged,lex_sys,p,0.1549295774647887
GA,9,merged,lex_sys,r,0.2270642201834862
GA,9,merged,lex_sys,f,0.1841860465116279
GA,9,merged,lex_sys,pred,639.0
GA,9,merged,lex_sys,truth,436.0
GA,9,merged,lex_sys,tp,99.0
GA,9,system,lex_sys,p,0.3694915254237288
GA,9,system,lex_sys,r,0.25
GA,9,system,lex_sys,f,0.2982216142270862
GA,9,system,lex_sys,pred,295.0
GA,9,system,lex_sys,truth,436.0
GA,9,system,lex_sys,tp,109.0
GA,9,merged,sys_sys,p,0.3694915254237288
GA,9,merged,sys_sys,r,0.25
GA,9,merged,sys_sys,f,0.2982216142270862
GA,9,merged,sys_sys,pred,295.0
GA,9,merged,sys_sys,truth,436.0
GA,9,merged,sys_sys,tp,109.0
GA,9,system,sys_sys,p,0.3694915254237288
GA,9,system,sys_sys,r,0.25
GA,9,system,sys_sys,f,0.2982216142270862
GA,9,system,sys_sys,pred,295.0
GA,9,system,sys_sys,truth,436.0
GA,9,system,sys_sys,tp,109.0
GA,9,merged,lex_lex,p,0.0865622423742786
GA,9,merged,lex_lex,r,0.2408256880733945
GA,9,merged,lex_lex,f,0.1273499090357792
GA,9,merged,lex_lex,pred,1213.0
GA,9,merged,lex_lex,truth,436.0
GA,9,merged,lex_lex,tp,105.0
GA,9,system,lex_lex,p,0.3694915254237288
GA,9,system,lex_lex,r,0.25
GA,9,system,lex_lex,f,0.2982216142270862
GA,9,system,lex_lex,pred,295.0
GA,9,system,lex_lex,truth,436.0
GA,9,system,lex_lex,tp,109.0
GA,9,merged,rand_rand,p,0.4
GA,9,merged,rand_rand,r,0.0045871559633027
GA,9,merged,rand_rand,f,0.0090702947845804
GA,9,merged,rand_rand,pred,5.0
GA,9,merged,rand_rand,truth,436.0
GA,9,merged,rand_rand,tp,2.0
GA,9,system,rand_rand,p,0.3694915254237288
GA,9,system,rand_rand,r,0.25
GA,9,system,rand_rand,f,0.2982216142270862
GA,9,system,rand_rand,pred,295.0
GA,9,system,rand_rand,truth,436.0
GA,9,system,rand_rand,tp,109.0
HE,1,merged,sent_sent,p,0.5792349726775956
HE,1,merged,sent_sent,r,0.4214711729622266
HE,1,merged,sent_sent,f,0.4879171461449942
HE,1,merged,sent_sent,pred,366.0
HE,1,merged,sent_sent,truth,503.0
HE,1,merged,sent_sent,tp,212.0
HE,1,system,sent_sent,p,0.5792349726775956
HE,1,system,sent_sent,r,0.4214711729622266
HE,1,system,sent_sent,f,0.4879171461449942
HE,1,system,sent_sent,pred,366.0
HE,1,system,sent_sent,truth,503.0
HE,1,system,sent_sent,tp,212.0
HE,1,merged,sys_lex,p,0.6135693215339233
HE,1,merged,sys_lex,r,0.4135188866799205
HE,1,merged,sys_lex,f,0.494061757719715
HE,1,merged,sys_lex,pred,339.0
HE,1,merged,sys_lex,truth,503.0
HE,1,merged,sys_lex,tp,208.0
HE,1,system,sys_lex,p,0.5792349726775956
HE,1,system,sys_lex,r,0.4214711729622266
HE,1,system,sys_lex,f,0.4879171461449942
HE,1,system,sys_lex,pred,366.0
HE,1,system,sys_lex,truth,503.0
HE,1,system,sys_lex,tp,212.0
HE,1,merged,lex_sys,p,0.0700152207001522
HE,1,merged,lex_sys,r,0.2743538767395626
HE,1,merged,lex_sys,f,0.1115602263540824
HE,1,merged,lex_sys,pred,1971.0
HE,1,merged,lex_sys,truth,503.0
HE,1,merged,lex_sys,tp,138.0
HE,1,system,lex_sys,p,0.5792349726775956
HE,1,system,lex_sys,r,0.4214711729622266
HE,1,system,lex_sys,f,0.4879171461449942
HE,1,system,lex_sys,pred,366.0
HE,1,system,lex_sys,truth,503.0
HE,1,system,lex_sys,tp,212.0
HE,1,merged,sys_sys,p,0.5792349726775956
HE,1,merged,sys_sys,r,0.4214711729622266
HE,1,merged,sys_sys,f,0.4879171461449942
HE,1,merged,sys_sys,pred,366.0
HE,1,merged,sys_sys,truth,503.0
HE,1,merged,sys_sys,tp,212.0
HE,1,system,sys_sys,p,0.5792349726775956
HE,1,system,sys_sys,r,0.4214711729622266
HE,1,system,sys_sys,f,0.4879171461449942
HE,1,system,sys_sys,pred,366.0
HE,1,system,sys_sys,truth,503.0
HE,1,system,sys_sys,tp,212.0
HE,1,merged,lex_lex,p,0.0444515510073552
HE,1,merged,lex_lex,r,0.2763419483101391
HE,1,merged,lex_lex,f,0.0765840220385675
HE,1,merged,lex_lex,pred,3127.0
HE,1,merged,lex_lex,truth,503.0
HE,1,merged,lex_lex,tp,139.0
HE,1,system,lex_lex,p,0.5792349726775956
HE,1,system,lex_lex,r,0.4214711729622266
HE,1,system,lex_lex,f,0.4879171461449942
HE,1,system,lex_lex,pred,366.0
HE,1,system,lex_lex,truth,503.0
HE,1,system,lex_lex,tp,212.0
HE,1,merged,rand_rand,p,0.0
HE,1,merged,rand_rand,r,0.0
HE,1,merged,rand_rand,f,
HE,1,merged,rand_rand,pred,1.0
HE,1,merged,rand_rand,truth,503.0
HE,1,merged,rand_rand,tp,0.0
HE,1,system,rand_rand,p,0.5792349726775956
HE,1,system,rand_rand,r,0.4214711729622266
HE,1,system,rand_rand,f,0.4879171461449942
HE,1,system,rand_rand,pred,366.0
HE,1,system,rand_rand,truth,503.0
HE,1,system,rand_rand,tp,212.0
HE,2,merged,sent_sent,p,0.6010928961748634
HE,2,merged,sent_sent,r,0.4373757455268389
HE,2,merged,sent_sent,f,0.5063291139240506
HE,2,merged,sent_sent,pred,366.0
HE,2,merged,sent_sent,truth,503.0
HE,2,merged,sent_sent,tp,220.0
HE,2,system,sent_sent,p,0.6010928961748634
HE,2,system,sent_sent,r,0.4373757455268389
HE,2,system,sent_sent,f,0.5063291139240506
HE,2,system,sent_sent,pred,366.0
HE,2,system,sent_sent,truth,503.0
HE,2,system,sent_sent,tp,220.0
HE,2,merged,sys_lex,p,0.6388059701492538
HE,2,merged,sys_lex,r,0.4254473161033797
HE,2,merged,sys_lex,f,0.5107398568019094
HE,2,merged,sys_lex,pred,335.0
HE,2,merged,sys_lex,truth,503.0
HE,2,merged,sys_lex,tp,214.0
HE,2,system,sys_lex,p,0.6010928961748634
HE,2,system,sys_lex,r,0.4373757455268389
HE,2,system,sys_lex,f,0.5063291139240506
HE,2,system,sys_lex,pred,366.0
HE,2,system,sys_lex,truth,503.0
HE,2,system,sys_lex,tp,220.0
HE,2,merged,lex_sys,p,0.0699797160243407
HE,2,merged,lex_sys,r,0.2743538767395626
HE,2,merged,lex_sys,f,0.1115151515151515
HE,2,merged,lex_sys,pred,1972.0
HE,2,merged,lex_sys,truth,503.0
HE,2,merged,lex_sys,tp,138.0
HE,2,system,lex_sys,p,0.6010928961748634
HE,2,system,lex_sys,r,0.4373757455268389
HE,2,system,lex_sys,f,0.5063291139240506
HE,2,system,lex_sys,pred,366.0
HE,2,system,lex_sys,truth,503.0
HE,2,system,lex_sys,tp,220.0
HE,2,merged,sys_sys,p,0.6010928961748634
HE,2,merged,sys_sys,r,0.4373757455268389
HE,2,merged,sys_sys,f,0.5063291139240506
HE,2,merged,sys_sys,pred,366.0
HE,2,merged,sys_sys,truth,503.0
HE,2,merged,sys_sys,tp,220.0
HE,2,system,sys_sys,p,0.6010928961748634
HE,2,system,sys_sys,r,0.4373757455268389
HE,2,system,sys_sys,f,0.5063291139240506
HE,2,system,sys_sys,pred,366.0
HE,2,system,sys_sys,truth,503.0
HE,2,system,sys_sys,tp,220.0
HE,2,merged,lex_lex,p,0.0444515510073552
HE,2,merged,lex_lex,r,0.2763419483101391
HE,2,merged,lex_lex,f,0.0765840220385675
HE,2,merged,lex_lex,pred,3127.0
HE,2,merged,lex_lex,truth,503.0
HE,2,merged,lex_lex,tp,139.0
HE,2,system,lex_lex,p,0.6010928961748634
HE,2,system,lex_lex,r,0.4373757455268389
HE,2,system,lex_lex,f,0.5063291139240506
HE,2,system,lex_lex,pred,366.0
HE,2,system,lex_lex,truth,503.0
HE,2,system,lex_lex,tp,220.0
HE,2,merged,rand_rand,p,0.0
HE,2,merged,rand_rand,r,0.0
HE,2,merged,rand_rand,f,
HE,2,merged,rand_rand,pred,1.0
HE,2,merged,rand_rand,truth,503.0
HE,2,merged,rand_rand,tp,0.0
HE,2,system,rand_rand,p,0.6010928961748634
HE,2,system,rand_rand,r,0.4373757455268389
HE,2,system,rand_rand,f,0.5063291139240506
HE,2,system,rand_rand,pred,366.0
HE,2,system,rand_rand,truth,503.0
HE,2,system,rand_rand,tp,220.0
HE,3,merged,sent_sent,p,0.5866666666666667
HE,3,merged,sent_sent,r,0.4373757455268389
HE,3,merged,sent_sent,f,0.501138952164009
HE,3,merged,sent_sent,pred,375.0
HE,3,merged,sent_sent,truth,503.0
HE,3,merged,sent_sent,tp,220.0
HE,3,system,sent_sent,p,0.5866666666666667
HE,3,system,sent_sent,r,0.4373757455268389
HE,3,system,sent_sent,f,0.501138952164009
HE,3,system,sent_sent,pred,375.0
HE,3,system,sent_sent,truth,503.0
HE,3,system,sent_sent,tp,220.0
HE,3,merged,sys_lex,p,0.6079545454545454
HE,3,merged,sys_lex,r,0.4254473161033797
HE,3,merged,sys_lex,f,0.5005847953216375
HE,3,merged,sys_lex,pred,352.0
HE,3,merged,sys_lex,truth,503.0
HE,3,merged,sys_lex,tp,214.0
HE,3,system,sys_lex,p,0.5866666666666667
HE,3,system,sys_lex,r,0.4373757455268389
HE,3,system,sys_lex,f,0.501138952164009
HE,3,system,sys_lex,pred,375.0
HE,3,system,sys_lex,truth,503.0
HE,3,system,sys_lex,tp,220.0
HE,3,merged,lex_sys,p,0.0699797160243407
HE,3,merged,lex_sys,r,0.2743538767395626
HE,3,merged,lex_sys,f,0.1115151515151515
HE,3,merged,lex_sys,pred,1972.0
HE,3,merged,lex_sys,truth,503.0
HE,3,merged,lex_sys,tp,138.0
HE,3,system,lex_sys,p,0.5866666666666667
HE,3,system,lex_sys,r,0.4373757455268389
HE,3,system,lex_sys,f,0.501138952164009
HE,3,system,lex_sys,pred,375.0
HE,3,system,lex_sys,truth,503.0
HE,3,system,lex_sys,tp,220.0
HE,3,merged,sys_sys,p,0.5866666666666667
HE,3,merged,sys_sys,r,0.4373757455268389
HE,3,merged,sys_sys,f,0.501138952164009
HE,3,merged,sys_sys,pred,375.0
HE,3,merged,sys_sys,truth,503.0
HE,3,merged,sys_sys,tp,220.0
HE,3,system,sys_sys,p,0.5866666666666667
HE,3,system,sys_sys,r,0.4373757455268389
HE,3,system,sys_sys,f,0.501138952164009
HE,3,system,sys_sys,pred,375.0
HE,3,system,sys_sys,truth,503.0
HE,3,system,sys_sys,tp,220.0
HE,3,merged,lex_lex,p,0.0444515510073552
HE,3,merged,lex_lex,r,0.2763419483101391
HE,3,merged,lex_lex,f,0.0765840220385675
HE,3,merged,lex_lex,pred,3127.0
HE,3,merged,lex_lex,truth,503.0
HE,3,merged,lex_lex,tp,139.0
HE,3,system,lex_lex,p,0.5866666666666667
HE,3,system,lex_lex,r,0.4373757455268389
HE,3,system,lex_lex,f,0.501138952164009
HE,3,system,lex_lex,pred,375.0
HE,3,system,lex_lex,truth,503.0
HE,3,system,lex_lex,tp,220.0
HE,3,merged,rand_rand,p,0.0
HE,3,merged,rand_rand,r,0.0
HE,3,merged,rand_rand,f,
HE,3,merged,rand_rand,pred,1.0
HE,3,merged,rand_rand,truth,503.0
HE,3,merged,rand_rand,tp,0.0
HE,3,system,rand_rand,p,0.5866666666666667
HE,3,system,rand_rand,r,0.4373757455268389
HE,3,system,rand_rand,f,0.501138952164009
HE,3,system,rand_rand,pred,375.0
HE,3,system,rand_rand,truth,503.0
HE,3,system,rand_rand,tp,220.0
HE,4,merged,sent_sent,p,0.5402010050251256
HE,4,merged,sent_sent,r,0.4274353876739563
HE,4,merged,sent_sent,f,0.4772475027746948
HE,4,merged,sent_sent,pred,398.0
HE,4,merged,sent_sent,truth,503.0
HE,4,merged,sent_sent,tp,215.0
HE,4,system,sent_sent,p,0.5402010050251256
HE,4,system,sent_sent,r,0.4274353876739563
HE,4,system,sent_sent,f,0.4772475027746948
HE,4,system,sent_sent,pred,398.0
HE,4,system,sent_sent,truth,503.0
HE,4,system,sent_sent,tp,215.0
HE,4,merged,sys_lex,p,0.5718157181571816
HE,4,merged,sys_lex,r,0.4194831013916501
HE,4,merged,sys_lex,f,0.4839449541284404
HE,4,merged,sys_lex,pred,369.0
HE,4,merged,sys_lex,truth,503.0
